pathway_name	plot_group	n_plp	n_no_plp	OR	p	ci.int1	ci.int2	padj	cohort	perc_plp	fraction	hist_pathway
MEDICUS: AMPLIFIED MYCN TO TRANSCRIPTIONAL ACTIVATION	Choroid plexus tumor	2	16	NA	NA	NA	NA	NA	PBTA	11.11111111111111	2/18	Choroid plexus tumor: MEDICUS: AMPLIFIED MYCN TO TRANSCRIPTIONAL ACTIVATION
MEDICUS: ANTEROGRADE AXONAL TRANSPORT	DIPG or DMG	2	51	NA	NA	NA	NA	NA	PBTA	3.7735849056603774	2/53	DIPG or DMG: MEDICUS: ANTEROGRADE AXONAL TRANSPORT
MEDICUS: ARL8 REGULATED MICROTUBULE PLUS END DIRECTED TRANSPORT	DIPG or DMG	2	51	NA	NA	NA	NA	NA	PBTA	3.7735849056603774	2/53	DIPG or DMG: MEDICUS: ARL8 REGULATED MICROTUBULE PLUS END DIRECTED TRANSPORT
MEDICUS: ASSEMBLY AND TRAFFICKING OF TELOMERASE	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: ASSEMBLY AND TRAFFICKING OF TELOMERASE
MEDICUS: ATR P21 CELL CYCLE G2 M	Other high-grade glioma	6	70	NA	NA	NA	NA	NA	PBTA	7.894736842105263	6/76	Other high-grade glioma: MEDICUS: ATR P21 CELL CYCLE G2 M
MEDICUS: ATR P21 CELL CYCLE G2 M	Choroid plexus tumor	2	16	NA	NA	NA	NA	NA	PBTA	11.11111111111111	2/18	Choroid plexus tumor: MEDICUS: ATR P21 CELL CYCLE G2 M
MEDICUS: ATR P21 CELL CYCLE G2 M	Pineoblastoma	2	3	NA	NA	NA	NA	NA	PBTA	40	2/5	Pineoblastoma: MEDICUS: ATR P21 CELL CYCLE G2 M
MEDICUS: AUTOPHAGOSOME AND LYSOSOME FUSION TETHERING FACTOR	Low-grade glioma	4	217	NA	NA	NA	NA	NA	PBTA	1.809954751131222	4/221	Low-grade glioma: MEDICUS: AUTOPHAGOSOME AND LYSOSOME FUSION TETHERING FACTOR
MEDICUS: AUTOPHAGOSOME AND LYSOSOME FUSION TETHERING FACTOR	Meningioma	2	23	NA	NA	NA	NA	NA	PBTA	8	2/25	Meningioma: MEDICUS: AUTOPHAGOSOME AND LYSOSOME FUSION TETHERING FACTOR
MEDICUS: AVP V2R PKA SIGNALING PATHWAY	Low-grade glioma	3	218	NA	NA	NA	NA	NA	PBTA	1.3574660633484164	3/221	Low-grade glioma: MEDICUS: AVP V2R PKA SIGNALING PATHWAY
MEDICUS: BASE EXCISION AND STRAND CLEAVAGE BY MONOFUNCTIONAL GLYCOSYLASE	Low-grade glioma	3	218	NA	NA	NA	NA	NA	PBTA	1.3574660633484164	3/221	Low-grade glioma: MEDICUS: BASE EXCISION AND STRAND CLEAVAGE BY MONOFUNCTIONAL GLYCOSYLASE
MEDICUS: BASE EXCISION AND STRAND CLEAVAGE BY MONOFUNCTIONAL GLYCOSYLASE	Medulloblastoma	2	94	NA	NA	NA	NA	NA	PBTA	2.083333333333333	2/96	Medulloblastoma: MEDICUS: BASE EXCISION AND STRAND CLEAVAGE BY MONOFUNCTIONAL GLYCOSYLASE
MEDICUS: BASE EXCISION AND STRAND CLEAVAGE BY NEIL GLYCOSYLASE	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: BASE EXCISION AND STRAND CLEAVAGE BY NEIL GLYCOSYLASE
MEDICUS: BETA OXIDATION	Low-grade glioma	3	218	NA	NA	NA	NA	NA	PBTA	1.3574660633484164	3/221	Low-grade glioma: MEDICUS: BETA OXIDATION
MEDICUS: BETA OXIDATION	Medulloblastoma	4	92	NA	NA	NA	NA	NA	PBTA	4.166666666666666	4/96	Medulloblastoma: MEDICUS: BETA OXIDATION
MEDICUS: BETA OXIDATION	Ependymoma	2	69	NA	NA	NA	NA	NA	PBTA	2.8169014084507045	2/71	Ependymoma: MEDICUS: BETA OXIDATION
MEDICUS: BETA OXIDATION	Other high-grade glioma	2	74	NA	NA	NA	NA	NA	PBTA	2.631578947368421	2/76	Other high-grade glioma: MEDICUS: BETA OXIDATION
MEDICUS: BETA OXIDATION	DIPG or DMG	2	51	NA	NA	NA	NA	NA	PBTA	3.7735849056603774	2/53	DIPG or DMG: MEDICUS: BETA OXIDATION
MEDICUS: BETA OXIDATION	Other CNS embryonal tumor	2	9	NA	NA	NA	NA	NA	PBTA	18.181818181818183	2/11	Other CNS embryonal tumor: MEDICUS: BETA OXIDATION
MEDICUS: BILE ACID BIOSYNTHESIS	Medulloblastoma	2	94	NA	NA	NA	NA	NA	PBTA	2.083333333333333	2/96	Medulloblastoma: MEDICUS: BILE ACID BIOSYNTHESIS
MEDICUS: BILE ACID BIOSYNTHESIS	DIPG or DMG	3	50	NA	NA	NA	NA	NA	PBTA	5.660377358490567	3/53	DIPG or DMG: MEDICUS: BILE ACID BIOSYNTHESIS
MEDICUS: BMP HAMP SIGNALING PATHWAY AUXILIARY FACTOR	Other high-grade glioma	2	74	NA	NA	NA	NA	NA	PBTA	2.631578947368421	2/76	Other high-grade glioma: MEDICUS: BMP HAMP SIGNALING PATHWAY AUXILIARY FACTOR
MEDICUS: BRANCHING MICROTUBULE NUCLEATION	Medulloblastoma	2	94	NA	NA	NA	NA	NA	PBTA	2.083333333333333	2/96	Medulloblastoma: MEDICUS: BRANCHING MICROTUBULE NUCLEATION
MEDICUS: BRANCHING MICROTUBULE NUCLEATION	DIPG or DMG	3	50	NA	NA	NA	NA	NA	PBTA	5.660377358490567	3/53	DIPG or DMG: MEDICUS: BRANCHING MICROTUBULE NUCLEATION
MEDICUS: BRANCHING MICROTUBULE NUCLEATION	Other tumor	2	19	NA	NA	NA	NA	NA	PBTA	9.523809523809524	2/21	Other tumor: MEDICUS: BRANCHING MICROTUBULE NUCLEATION
MEDICUS: CA2 CAM VGCC RYR SIGNALING PATHWAY	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: CA2 CAM VGCC RYR SIGNALING PATHWAY
MEDICUS: CA2 CAM VGCC RYR SIGNALING PATHWAY	Other high-grade glioma	2	74	NA	NA	NA	NA	NA	PBTA	2.631578947368421	2/76	Other high-grade glioma: MEDICUS: CA2 CAM VGCC RYR SIGNALING PATHWAY
MEDICUS: CA2 ENTRY VOLTAGE GATED CA2 CHANNEL	Mixed neuronal-glial tumor	2	77	NA	NA	NA	NA	NA	PBTA	2.5316455696202533	2/79	Mixed neuronal-glial tumor: MEDICUS: CA2 ENTRY VOLTAGE GATED CA2 CHANNEL
MEDICUS: CA2 ENTRY VOLTAGE GATED CA2 CHANNEL	Other high-grade glioma	2	74	NA	NA	NA	NA	NA	PBTA	2.631578947368421	2/76	Other high-grade glioma: MEDICUS: CA2 ENTRY VOLTAGE GATED CA2 CHANNEL
MEDICUS: CA2 ENTRY VOLTAGE GATED CA2 CHANNEL	Atypical Teratoid Rhabdoid Tumor	2	25	NA	NA	NA	NA	NA	PBTA	7.4074074074074066	2/27	Atypical Teratoid Rhabdoid Tumor: MEDICUS: CA2 ENTRY VOLTAGE GATED CA2 CHANNEL
MEDICUS: CCR CXCR GNB G PI3K RAC SIGNALING PATHWAY	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: CCR CXCR GNB G PI3K RAC SIGNALING PATHWAY
MEDICUS: CD80 CD86 CTLA4 PP2A SIGNALING PATHWAY	Other high-grade glioma	2	74	NA	NA	NA	NA	NA	PBTA	2.631578947368421	2/76	Other high-grade glioma: MEDICUS: CD80 CD86 CTLA4 PP2A SIGNALING PATHWAY
MEDICUS: CDC25 CELL CYCLE G2 M	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: CDC25 CELL CYCLE G2 M
MEDICUS: CDC25 CELL CYCLE G2 M	Mixed neuronal-glial tumor	2	77	NA	NA	NA	NA	NA	PBTA	2.5316455696202533	2/79	Mixed neuronal-glial tumor: MEDICUS: CDC25 CELL CYCLE G2 M
MEDICUS: CDC25 CELL CYCLE G2 M	Other high-grade glioma	2	74	NA	NA	NA	NA	NA	PBTA	2.631578947368421	2/76	Other high-grade glioma: MEDICUS: CDC25 CELL CYCLE G2 M
MEDICUS: CDC25 CELL CYCLE G2 M	Pineoblastoma	2	3	NA	NA	NA	NA	NA	PBTA	40	2/5	Pineoblastoma: MEDICUS: CDC25 CELL CYCLE G2 M
MEDICUS: CHOLESTEROL BIOSYNTHESIS	Non-neoplastic tumor	2	26	NA	NA	NA	NA	NA	PBTA	7.142857142857142	2/28	Non-neoplastic tumor: MEDICUS: CHOLESTEROL BIOSYNTHESIS
MEDICUS: CITRATE CYCLE SECOND CARBON OXIDATION 2	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: CITRATE CYCLE SECOND CARBON OXIDATION 2
MEDICUS: COHESIN DISSOCIATION IN PROPHASE	Other high-grade glioma	2	74	NA	NA	NA	NA	NA	PBTA	2.631578947368421	2/76	Other high-grade glioma: MEDICUS: COHESIN DISSOCIATION IN PROPHASE
MEDICUS: COHESIN LOADING	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: COHESIN LOADING
MEDICUS: COMMON PATHWAY OF COMPLEMENT CASCADE MAC FORMATION	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: COMMON PATHWAY OF COMPLEMENT CASCADE MAC FORMATION
MEDICUS: COMMON PATHWAY OF COMPLEMENT CASCADE MAC FORMATION	Ependymoma	2	69	NA	NA	NA	NA	NA	PBTA	2.8169014084507045	2/71	Ependymoma: MEDICUS: COMMON PATHWAY OF COMPLEMENT CASCADE MAC FORMATION
MEDICUS: CONDENSIN LOADING	Other high-grade glioma	2	74	NA	NA	NA	NA	NA	PBTA	2.631578947368421	2/76	Other high-grade glioma: MEDICUS: CONDENSIN LOADING
MEDICUS: COPII VESICLE FORMATION	Other high-grade glioma	2	74	NA	NA	NA	NA	NA	PBTA	2.631578947368421	2/76	Other high-grade glioma: MEDICUS: COPII VESICLE FORMATION
MEDICUS: CORE NER REACTION	Low-grade glioma	3	218	NA	NA	NA	NA	NA	PBTA	1.3574660633484164	3/221	Low-grade glioma: MEDICUS: CORE NER REACTION
MEDICUS: CORE NER REACTION	Medulloblastoma	2	94	NA	NA	NA	NA	NA	PBTA	2.083333333333333	2/96	Medulloblastoma: MEDICUS: CORE NER REACTION
MEDICUS: CORE NER REACTION	Mixed neuronal-glial tumor	3	76	NA	NA	NA	NA	NA	PBTA	3.79746835443038	3/79	Mixed neuronal-glial tumor: MEDICUS: CORE NER REACTION
MEDICUS: CORE NER REACTION	Ependymoma	2	69	NA	NA	NA	NA	NA	PBTA	2.8169014084507045	2/71	Ependymoma: MEDICUS: CORE NER REACTION
MEDICUS: CRHR PKA ACTH SIGNALING PATHWAY	Low-grade glioma	3	218	NA	NA	NA	NA	NA	PBTA	1.3574660633484164	3/221	Low-grade glioma: MEDICUS: CRHR PKA ACTH SIGNALING PATHWAY
MEDICUS: CROSSTALK BETWEEN EXTRINSIC AND INTRINSIC APOPTOTIC PATHWAYS	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: CROSSTALK BETWEEN EXTRINSIC AND INTRINSIC APOPTOTIC PATHWAYS
MEDICUS: CX3CR1 GNAI AC PKA SIGNALING PATHWAY	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: CX3CR1 GNAI AC PKA SIGNALING PATHWAY
MEDICUS: CXCR GNB G PI3K AKT SIGNALING PATHWAY	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: CXCR GNB G PI3K AKT SIGNALING PATHWAY
MEDICUS: CYP11B1 CYP11B2 FUSION TO ACTH CORTISOL SIGNALING PATHWAY	Low-grade glioma	3	218	NA	NA	NA	NA	NA	PBTA	1.3574660633484164	3/221	Low-grade glioma: MEDICUS: CYP11B1 CYP11B2 FUSION TO ACTH CORTISOL SIGNALING PATHWAY
MEDICUS: CYTOKINE JAK STAT SIGNALING PATHWAY	Ependymoma	2	69	NA	NA	NA	NA	NA	PBTA	2.8169014084507045	2/71	Ependymoma: MEDICUS: CYTOKINE JAK STAT SIGNALING PATHWAY
MEDICUS: CYTOKINE JAK STAT SIGNALING PATHWAY	Other CNS embryonal tumor	2	9	NA	NA	NA	NA	NA	PBTA	18.181818181818183	2/11	Other CNS embryonal tumor: MEDICUS: CYTOKINE JAK STAT SIGNALING PATHWAY
MEDICUS: DEUBIQUITINATION OF H2AK119	Low-grade glioma	3	218	NA	NA	NA	NA	NA	PBTA	1.3574660633484164	3/221	Low-grade glioma: MEDICUS: DEUBIQUITINATION OF H2AK119
MEDICUS: DNA END RESECTION AND RPA LOADING	Low-grade glioma	3	218	NA	NA	NA	NA	NA	PBTA	1.3574660633484164	3/221	Low-grade glioma: MEDICUS: DNA END RESECTION AND RPA LOADING
MEDICUS: DNA END RESECTION AND RPA LOADING	Ependymoma	2	69	NA	NA	NA	NA	NA	PBTA	2.8169014084507045	2/71	Ependymoma: MEDICUS: DNA END RESECTION AND RPA LOADING
MEDICUS: DNA END RESECTION AND RPA LOADING	Other high-grade glioma	4	72	NA	NA	NA	NA	NA	PBTA	5.263157894736842	4/76	Other high-grade glioma: MEDICUS: DNA END RESECTION AND RPA LOADING
MEDICUS: DNA REPLICATION LICENSING	Low-grade glioma	3	218	NA	NA	NA	NA	NA	PBTA	1.3574660633484164	3/221	Low-grade glioma: MEDICUS: DNA REPLICATION LICENSING
MEDICUS: DNA REPLICATION LICENSING	Ependymoma	2	69	NA	NA	NA	NA	NA	PBTA	2.8169014084507045	2/71	Ependymoma: MEDICUS: DNA REPLICATION LICENSING
MEDICUS: DOUBLE STRAND BREAK SIGNALING	Other high-grade glioma	3	73	NA	NA	NA	NA	NA	PBTA	3.9473684210526314	3/76	Other high-grade glioma: MEDICUS: DOUBLE STRAND BREAK SIGNALING
MEDICUS: DOUBLE STRAND BREAK SIGNALING	Pineoblastoma	2	3	NA	NA	NA	NA	NA	PBTA	40	2/5	Pineoblastoma: MEDICUS: DOUBLE STRAND BREAK SIGNALING
MEDICUS: DYNEIN RECRUITMENT TO THE KINETOCHORE	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: DYNEIN RECRUITMENT TO THE KINETOCHORE
MEDICUS: DYNEIN RECRUITMENT TO THE KINETOCHORE	Mixed neuronal-glial tumor	2	77	NA	NA	NA	NA	NA	PBTA	2.5316455696202533	2/79	Mixed neuronal-glial tumor: MEDICUS: DYNEIN RECRUITMENT TO THE KINETOCHORE
MEDICUS: ELECTRON TRANSFER IN COMPLEX I	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: ELECTRON TRANSFER IN COMPLEX I
MEDICUS: ELECTRON TRANSFER IN COMPLEX I	DIPG or DMG	2	51	NA	NA	NA	NA	NA	PBTA	3.7735849056603774	2/53	DIPG or DMG: MEDICUS: ELECTRON TRANSFER IN COMPLEX I
MEDICUS: EP NE ADRB CAMP SIGNALING PATHWAY	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: EP NE ADRB CAMP SIGNALING PATHWAY
MEDICUS: ERBB2 OVEREXPRESSION TO PI3K SIGNALING PATHWAY	Medulloblastoma	2	94	NA	NA	NA	NA	NA	PBTA	2.083333333333333	2/96	Medulloblastoma: MEDICUS: ERBB2 OVEREXPRESSION TO PI3K SIGNALING PATHWAY
MEDICUS: FANCONI ANEMIA PATHWAY	Low-grade glioma	4	217	NA	NA	NA	NA	NA	PBTA	1.809954751131222	4/221	Low-grade glioma: MEDICUS: FANCONI ANEMIA PATHWAY
MEDICUS: FANCONI ANEMIA PATHWAY	Medulloblastoma	3	93	NA	NA	NA	NA	NA	PBTA	3.125	3/96	Medulloblastoma: MEDICUS: FANCONI ANEMIA PATHWAY
MEDICUS: FANCONI ANEMIA PATHWAY	Mixed neuronal-glial tumor	3	76	NA	NA	NA	NA	NA	PBTA	3.79746835443038	3/79	Mixed neuronal-glial tumor: MEDICUS: FANCONI ANEMIA PATHWAY
MEDICUS: FANCONI ANEMIA PATHWAY	Other high-grade glioma	2	74	NA	NA	NA	NA	NA	PBTA	2.631578947368421	2/76	Other high-grade glioma: MEDICUS: FANCONI ANEMIA PATHWAY
MEDICUS: FGF FGFR PI3K SIGNALING PATHWAY	Ependymoma	2	69	NA	NA	NA	NA	NA	PBTA	2.8169014084507045	2/71	Ependymoma: MEDICUS: FGF FGFR PI3K SIGNALING PATHWAY
MEDICUS: FGF FGFR RAS ERK SIGNALING PATHWAY	Ependymoma	2	69	NA	NA	NA	NA	NA	PBTA	2.8169014084507045	2/71	Ependymoma: MEDICUS: FGF FGFR RAS ERK SIGNALING PATHWAY
MEDICUS: FSHR GNAS PKA SIGNALING PATHWAY	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: FSHR GNAS PKA SIGNALING PATHWAY
MEDICUS: FSHR GNAS PKA SIGNALING PATHWAY	DIPG or DMG	2	51	NA	NA	NA	NA	NA	PBTA	3.7735849056603774	2/53	DIPG or DMG: MEDICUS: FSHR GNAS PKA SIGNALING PATHWAY
MEDICUS: FZD7 OVEREXPRESSION TO WNT SIGNALING PATHWAY	Low-grade glioma	4	217	NA	NA	NA	NA	NA	PBTA	1.809954751131222	4/221	Low-grade glioma: MEDICUS: FZD7 OVEREXPRESSION TO WNT SIGNALING PATHWAY
MEDICUS: FZD7 OVEREXPRESSION TO WNT SIGNALING PATHWAY	Medulloblastoma	2	94	NA	NA	NA	NA	NA	PBTA	2.083333333333333	2/96	Medulloblastoma: MEDICUS: FZD7 OVEREXPRESSION TO WNT SIGNALING PATHWAY
MEDICUS: GF RTK PI3K SIGNALING PATHWAY	Low-grade glioma	5	216	NA	NA	NA	NA	NA	PBTA	2.262443438914027	5/221	Low-grade glioma: MEDICUS: GF RTK PI3K SIGNALING PATHWAY
MEDICUS: GF RTK PI3K SIGNALING PATHWAY	Medulloblastoma	2	94	NA	NA	NA	NA	NA	PBTA	2.083333333333333	2/96	Medulloblastoma: MEDICUS: GF RTK PI3K SIGNALING PATHWAY
MEDICUS: GF RTK PI3K SIGNALING PATHWAY	Ependymoma	2	69	NA	NA	NA	NA	NA	PBTA	2.8169014084507045	2/71	Ependymoma: MEDICUS: GF RTK PI3K SIGNALING PATHWAY
MEDICUS: GF RTK PI3K SIGNALING PATHWAY	Craniopharyngioma	4	35	NA	NA	NA	NA	NA	PBTA	10.256410256410255	4/39	Craniopharyngioma: MEDICUS: GF RTK PI3K SIGNALING PATHWAY
MEDICUS: GF RTK RAS ERK SIGNALING PATHWAY	Low-grade glioma	5	216	NA	NA	NA	NA	NA	PBTA	2.262443438914027	5/221	Low-grade glioma: MEDICUS: GF RTK RAS ERK SIGNALING PATHWAY
MEDICUS: GF RTK RAS ERK SIGNALING PATHWAY	Ependymoma	2	69	NA	NA	NA	NA	NA	PBTA	2.8169014084507045	2/71	Ependymoma: MEDICUS: GF RTK RAS ERK SIGNALING PATHWAY
MEDICUS: GF RTK RAS ERK SIGNALING PATHWAY	Craniopharyngioma	4	35	NA	NA	NA	NA	NA	PBTA	10.256410256410255	4/39	Craniopharyngioma: MEDICUS: GF RTK RAS ERK SIGNALING PATHWAY
MEDICUS: GF RTK RAS PI3K SIGNALING PATHWAY	Low-grade glioma	5	216	NA	NA	NA	NA	NA	PBTA	2.262443438914027	5/221	Low-grade glioma: MEDICUS: GF RTK RAS PI3K SIGNALING PATHWAY
MEDICUS: GF RTK RAS PI3K SIGNALING PATHWAY	Medulloblastoma	2	94	NA	NA	NA	NA	NA	PBTA	2.083333333333333	2/96	Medulloblastoma: MEDICUS: GF RTK RAS PI3K SIGNALING PATHWAY
MEDICUS: GF RTK RAS PI3K SIGNALING PATHWAY	Ependymoma	2	69	NA	NA	NA	NA	NA	PBTA	2.8169014084507045	2/71	Ependymoma: MEDICUS: GF RTK RAS PI3K SIGNALING PATHWAY
MEDICUS: GF RTK RAS PI3K SIGNALING PATHWAY	Craniopharyngioma	4	35	NA	NA	NA	NA	NA	PBTA	10.256410256410255	4/39	Craniopharyngioma: MEDICUS: GF RTK RAS PI3K SIGNALING PATHWAY
MEDICUS: GHRHR PKA GH SIGNALING PATHWAY	Low-grade glioma	3	218	NA	NA	NA	NA	NA	PBTA	1.3574660633484164	3/221	Low-grade glioma: MEDICUS: GHRHR PKA GH SIGNALING PATHWAY
MEDICUS: GLOBAL GENOME NER	Mixed neuronal-glial tumor	3	76	NA	NA	NA	NA	NA	PBTA	3.79746835443038	3/79	Mixed neuronal-glial tumor: MEDICUS: GLOBAL GENOME NER
MEDICUS: GLUCONEOGENESIS	Mixed neuronal-glial tumor	2	77	NA	NA	NA	NA	NA	PBTA	2.5316455696202533	2/79	Mixed neuronal-glial tumor: MEDICUS: GLUCONEOGENESIS
MEDICUS: GLYCOGEN BIOSYNTHESIS	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: GLYCOGEN BIOSYNTHESIS
MEDICUS: GLYCOGEN BIOSYNTHESIS	Medulloblastoma	2	94	NA	NA	NA	NA	NA	PBTA	2.083333333333333	2/96	Medulloblastoma: MEDICUS: GLYCOGEN BIOSYNTHESIS
MEDICUS: GLYCOGEN BIOSYNTHESIS	Mixed neuronal-glial tumor	2	77	NA	NA	NA	NA	NA	PBTA	2.5316455696202533	2/79	Mixed neuronal-glial tumor: MEDICUS: GLYCOGEN BIOSYNTHESIS
MEDICUS: GLYCOGEN DEGRADATION	Low-grade glioma	4	217	NA	NA	NA	NA	NA	PBTA	1.809954751131222	4/221	Low-grade glioma: MEDICUS: GLYCOGEN DEGRADATION
MEDICUS: GLYCOGEN DEGRADATION	Ependymoma	2	69	NA	NA	NA	NA	NA	PBTA	2.8169014084507045	2/71	Ependymoma: MEDICUS: GLYCOGEN DEGRADATION
MEDICUS: GLYCOGEN DEGRADATION	Meningioma	2	23	NA	NA	NA	NA	NA	PBTA	8	2/25	Meningioma: MEDICUS: GLYCOGEN DEGRADATION
MEDICUS: GLYCOGEN DEGRADATION	Non-neoplastic tumor	2	26	NA	NA	NA	NA	NA	PBTA	7.142857142857142	2/28	Non-neoplastic tumor: MEDICUS: GLYCOGEN DEGRADATION
MEDICUS: GLYCOGEN DEGRADATION AMYLASE 	Low-grade glioma	3	218	NA	NA	NA	NA	NA	PBTA	1.3574660633484164	3/221	Low-grade glioma: MEDICUS: GLYCOGEN DEGRADATION AMYLASE 
MEDICUS: GLYCOGEN DEGRADATION AMYLASE 	Medulloblastoma	2	94	NA	NA	NA	NA	NA	PBTA	2.083333333333333	2/96	Medulloblastoma: MEDICUS: GLYCOGEN DEGRADATION AMYLASE 
MEDICUS: GLYCOLYSIS	Mixed neuronal-glial tumor	2	77	NA	NA	NA	NA	NA	PBTA	2.5316455696202533	2/79	Mixed neuronal-glial tumor: MEDICUS: GLYCOLYSIS
MEDICUS: GLYCOLYSIS	Meningioma	2	23	NA	NA	NA	NA	NA	PBTA	8	2/25	Meningioma: MEDICUS: GLYCOLYSIS
MEDICUS: GPCR PI3K SIGNALING PATHWAY	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: GPCR PI3K SIGNALING PATHWAY
MEDICUS: GPCR PLCB ITPR SIGNALING PATHWAY	Low-grade glioma	3	218	NA	NA	NA	NA	NA	PBTA	1.3574660633484164	3/221	Low-grade glioma: MEDICUS: GPCR PLCB ITPR SIGNALING PATHWAY
MEDICUS: GPI ANCHOR BIOSYNTHESIS	Low-grade glioma	3	218	NA	NA	NA	NA	NA	PBTA	1.3574660633484164	3/221	Low-grade glioma: MEDICUS: GPI ANCHOR BIOSYNTHESIS
MEDICUS: GPI ANCHOR BIOSYNTHESIS	Medulloblastoma	2	94	NA	NA	NA	NA	NA	PBTA	2.083333333333333	2/96	Medulloblastoma: MEDICUS: GPI ANCHOR BIOSYNTHESIS
MEDICUS: HEDGEHOG SIGNALING PATHWAY	Low-grade glioma	4	217	NA	NA	NA	NA	NA	PBTA	1.809954751131222	4/221	Low-grade glioma: MEDICUS: HEDGEHOG SIGNALING PATHWAY
MEDICUS: HEDGEHOG SIGNALING PATHWAY	Medulloblastoma	7	89	NA	NA	NA	NA	NA	PBTA	7.291666666666667	7/96	Medulloblastoma: MEDICUS: HEDGEHOG SIGNALING PATHWAY
MEDICUS: HEDGEHOG SIGNALING PATHWAY HH LIGAND SECRETION	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: HEDGEHOG SIGNALING PATHWAY HH LIGAND SECRETION
MEDICUS: HEDGEHOG SIGNALING PATHWAY PTCH CORECEPTOR	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: MEDICUS: HEDGEHOG SIGNALING PATHWAY PTCH CORECEPTOR
MEDICUS: HEDGEHOG SIGNALING PATHWAY PTCH CORECEPTOR	Medulloblastoma	3	93	NA	NA	NA	NA	NA	PBTA	3.125	3/96	Medulloblastoma: MEDICUS: HEDGEHOG SIGNALING PATHWAY PTCH CORECEPTOR
MEDICUS: HEPARAN SULFATE DEGRADATION	Mixed neuronal-glial tumor	2	77	NA	NA	NA	NA	NA	PBTA	2.5316455696202533	2/79	Mixed neuronal-glial tumor: MEDICUS: HEPARAN SULFATE DEGRADATION
MEDICUS: HOMOLOGOUS RECOMBINATION	Low-grade glioma	8	213	NA	NA	NA	NA	NA	PBTA	3.619909502262444	8/221	Low-grade glioma: MEDICUS: HOMOLOGOUS RECOMBINATION
MEDICUS: HOMOLOGOUS RECOMBINATION	Medulloblastoma	3	93	NA	NA	NA	NA	NA	PBTA	3.125	3/96	Medulloblastoma: MEDICUS: HOMOLOGOUS RECOMBINATION
MEDICUS: HOMOLOGOUS RECOMBINATION	Mixed neuronal-glial tumor	3	76	NA	NA	NA	NA	NA	PBTA	3.79746835443038	3/79	Mixed neuronal-glial tumor: MEDICUS: HOMOLOGOUS RECOMBINATION
MEDICUS: HOMOLOGOUS RECOMBINATION	Other high-grade glioma	2	74	NA	NA	NA	NA	NA	PBTA	2.631578947368421	2/76	Other high-grade glioma: MEDICUS: HOMOLOGOUS RECOMBINATION
MEDICUS: HOMOLOGOUS RECOMBINATION	Meningioma	2	23	NA	NA	NA	NA	NA	PBTA	8	2/25	Meningioma: MEDICUS: HOMOLOGOUS RECOMBINATION
MEDICUS: HOMOLOGOUS RECOMBINATION	DIPG or DMG	2	51	NA	NA	NA	NA	NA	PBTA	3.7735849056603774	2/53	DIPG or DMG: MEDICUS: HOMOLOGOUS RECOMBINATION
MEDICUS: HOMOLOGOUS RECOMBINATION	Schwannoma	2	11	NA	NA	NA	NA	NA	PBTA	15.384615384615385	2/13	Schwannoma: MEDICUS: HOMOLOGOUS RECOMBINATION
